,PBLH_24,PBLH_48,PBLH_avg_24,PBLH_avg_48,Raw,Filtered,Raw_mean,Filt_mean
2015-09-05 08:00:00,185.998,467.600,203.854,414.000,490.000,490.000,452.857,452.857
2015-09-05 09:00:00,32.739,465.120,108.013,434.402,370.000,370.000,448.571,448.571
2015-09-05 10:00:00,105.415,263.500,93.356,354.504,560.000,560.000,550.000,550.000
2015-09-05 11:00:00,59.698,219.721,67.197,255.742,420.000,420.000,450.000,450.000
2015-09-05 12:00:00,31.013,156.659,47.529,198.950,510.000,,535.714,
2015-09-05 13:00:00,87.042,110.433,68.079,158.556,730.000,,705.714,
2015-09-05 14:00:00,529.834,358.706,400.733,391.754,740.000,,741.429,
2015-09-05 15:00:00,471.989,613.618,490.577,561.720,770.000,,768.571,
2015-09-05 16:00:00,683.225,723.062,672.308,682.344,900.000,900.000,868.571,
2015-09-05 17:00:00,970.546,912.698,952.010,860.397,1135.000,1135.000,1166.429,
2015-09-05 18:00:00,1169.528,1171.126,1147.345,1130.765,2030.000,,2080.000,
2015-09-05 19:00:00,1428.676,1674.945,1413.528,1624.103,2545.000,2545.000,2390.714,
2015-09-05 20:00:00,1880.340,2098.146,1841.360,2049.478,1690.000,1690.000,2212.857,2212.857
2015-09-05 21:00:00,2185.357,2457.561,2115.208,2375.797,2700.000,,2681.429,
2015-09-05 22:00:00,2278.619,1841.281,2160.818,1742.085,2285.000,2285.000,1840.714,1840.714
2015-09-05 23:00:00,2226.345,1538.872,2104.722,1565.129,1940.000,1940.000,1828.571,
2015-09-06 00:00:00,0.000,2391.069,0.000,2145.999,1650.000,,1641.429,
2015-09-06 01:00:00,101.783,759.448,100.456,834.172,1130.000,,1208.571,
2015-09-06 02:00:00,137.308,783.363,190.316,654.737,1930.000,1930.000,1624.286,
2015-09-06 03:00:00,211.899,603.040,161.408,565.321,960.000,,1456.429,
2015-09-06 04:00:00,243.707,533.792,204.212,499.616,1990.000,,2034.286,
2015-09-06 05:00:00,178.170,408.767,187.924,433.293,1180.000,,1102.857,
2015-09-06 06:00:00,132.866,407.119,180.139,394.617,1720.000,,1524.286,
2015-09-06 07:00:00,242.931,467.775,162.016,447.911,1450.000,,1458.571,
2015-09-06 08:00:00,116.437,413.584,126.810,424.042,1830.000,,1581.429,
2015-09-06 09:00:00,217.635,461.247,201.504,407.277,1630.000,1630.000,1309.286,1309.286
2015-09-06 10:00:00,243.511,415.326,247.635,365.340,400.000,400.000,397.143,397.143
2015-09-06 11:00:00,278.222,408.618,158.795,340.282,420.000,420.000,418.571,
2015-09-06 12:00:00,224.791,466.211,100.538,262.526,420.000,,424.286,
2015-09-06 13:00:00,125.230,277.484,145.832,271.442,380.000,380.000,397.143,397.143
2015-09-06 14:00:00,405.068,472.439,364.701,442.521,570.000,570.000,515.714,
2015-09-06 15:00:00,421.589,531.401,482.978,520.887,720.000,,674.286,
2015-09-06 16:00:00,645.474,666.242,622.622,642.468,720.000,720.000,718.571,
2015-09-06 17:00:00,778.969,872.533,783.049,855.109,770.000,770.000,1075.714,1075.714
2015-09-06 18:00:00,1120.847,1370.608,1116.551,1340.656,1540.000,1540.000,1552.857,
2015-09-06 19:00:00,1521.141,1755.935,1490.928,1696.911,1680.000,1680.000,1702.857,1702.857
2015-09-06 20:00:00,1751.625,2067.756,1715.196,2040.483,1950.000,1950.000,1904.286,1904.286
2015-09-06 21:00:00,2103.094,2434.385,2063.986,2372.385,2260.000,2260.000,2193.571,
2015-09-06 22:00:00,2343.924,2665.851,2289.916,2567.525,2560.000,2560.000,2307.143,
2015-09-06 23:00:00,2466.304,2832.183,2358.315,2601.116,2040.000,2040.000,1862.857,
2015-09-07 00:00:00,0.000,623.678,0.000,692.449,1530.000,,1527.143,
