1421004000.0 490.0 NaN
1421004600.0 540.0 NaN
1421005200.0 560.0 NaN
1421005800.0 560.0 NaN
1421006400.0 560.0 NaN
1421007000.0 550.0 NaN
1421007600.0 550.0 NaN
1421008200.0 550.0 NaN
1421008800.0 540.0 NaN
1421009400.0 530.0 NaN
1421010000.0 530.0 NaN
1421010600.0 520.0 NaN
1421011200.0 510.0 NaN
1421011800.0 260.0 NaN
1421012400.0 270.0 NaN
1421013000.0 280.0 NaN
1421013600.0 290.0 NaN
1421014200.0 300.0 NaN
1421014800.0 340.0 NaN
1421015400.0 360.0 NaN
1421016000.0 390.0 NaN
1421016600.0 470.0 470.0
1421017200.0 490.0 490.0
1421017800.0 490.0 490.0
1421018400.0 490.0 490.0
1421019000.0 500.0 500.0
1421019600.0 1155.0 1155.0
1421020200.0 1970.0 1970.0
1421020800.0 1965.0 1965.0
1421021400.0 2155.0 2155.0
1421022000.0 2050.0 2050.0
1421022600.0 2050.0 2050.0
1421023200.0 1500.0 1500.0
1421023800.0 1540.0 1540.0
1421024400.0 1550.0 1550.0
1421025000.0 1680.0 1680.0
1421025600.0 2270.0 2270.0
1421026200.0 2270.0 2270.0
1421026800.0 1690.0 1690.0
1421027400.0 1690.0 1690.0
1421028000.0 1690.0 1690.0
1421028600.0 1690.0 1690.0
1421029200.0 1670.0 1670.0
1421029800.0 2495.0 2495.0
1421030400.0 2345.0 2345.0
1421031000.0 2100.0 2100.0
1421031600.0 1820.0 1820.0
1421032200.0 1820.0 1820.0
1421032800.0 1840.0 1840.0
1421033400.0 1860.0 1860.0
1421034000.0 2870.0 2870.0
1421034600.0 2700.0 2700.0
1421035200.0 2720.0 2720.0
1421035800.0 2730.0 2730.0
1421036400.0 2740.0 2740.0
1421037000.0 3075.0 3075.0
1421037600.0 2760.0 NaN
1421038200.0 2230.0 NaN
1421038800.0 2240.0 NaN
1421039400.0 2240.0 2240.0
1421040000.0 1810.0 1810.0
1421040600.0 1810.0 1810.0
1421041200.0 1820.0 1820.0
1421041800.0 1830.0 1830.0
1421042400.0 1850.0 1850.0
1421043000.0 1860.0 1860.0
1421043600.0 1610.0 1610.0
1421044200.0 1600.0 1600.0
1421044800.0 1500.0 1500.0
1421045400.0 1470.0 1470.0
1421046000.0 1460.0 1460.0
1421046600.0 1470.0 1470.0
1421047200.0 1490.0 1490.0
1421047800.0 1510.0 1510.0
1421048400.0 1580.0 1580.0
1421049000.0 1580.0 1580.0
1421049600.0 1580.0 1580.0
1421050200.0 370.0 370.0
1421050800.0 380.0 380.0
1421051400.0 2080.0 2080.0
1421052000.0 2080.0 2080.0
1421052600.0 2080.0 2080.0
1421053200.0 2070.0 2070.0
1421053800.0 2070.0 2070.0
1421054400.0 340.0 340.0
1421055000.0 2175.0 2175.0
1421055600.0 2190.0 2190.0
1421056200.0 2180.0 2180.0
1421056800.0 2050.0 2050.0
1421057400.0 2050.0 2050.0
1421058000.0 2060.0 2060.0
1421058600.0 2050.0 2050.0
1421059200.0 2050.0 2050.0
1421059800.0 2040.0 2040.0
1421060400.0 2020.0 2020.0
1421061000.0 1990.0 1990.0
1421061600.0 1940.0 1940.0
1421062200.0 1930.0 1930.0
1421062800.0 1930.0 1930.0
1421063400.0 1930.0 1930.0
1421064000.0 1880.0 1880.0
1421064600.0 1890.0 1890.0
1421065200.0 1880.0 1880.0
1421065800.0 1880.0 1880.0
1421066400.0 1880.0 1880.0
1421067000.0 1890.0 1890.0
1421067600.0 1890.0 1890.0
1421068200.0 1890.0 1890.0
1421068800.0 1890.0 1890.0
1421069400.0 1900.0 1900.0
1421070000.0 1900.0 1900.0
1421070600.0 1910.0 1910.0
1421071200.0 1910.0 1910.0
1421071800.0 1910.0 1910.0
1421072400.0 1910.0 1910.0
1421073000.0 1910.0 1910.0
1421073600.0 1910.0 1910.0
1421074200.0 1900.0 1900.0
1421074800.0 1870.0 1870.0
1421075400.0 1780.0 1780.0
1421076000.0 1770.0 1770.0
1421076600.0 1770.0 1770.0
1421077200.0 1770.0 1770.0
1421077800.0 1770.0 1770.0
1421078400.0 1770.0 1770.0
1421079000.0 1760.0 1760.0
1421079600.0 1750.0 1750.0
1421080200.0 1750.0 1750.0
1421080800.0 1740.0 1740.0
1421081400.0 1730.0 1730.0
1421082000.0 1730.0 1730.0
1421082600.0 1720.0 1720.0
1421083200.0 1700.0 1700.0
1421083800.0 1680.0 1680.0
1421084400.0 1650.0 1650.0
1421085000.0 1620.0 1620.0
1421085600.0 1610.0 1610.0
1421086200.0 1600.0 1600.0
1421086800.0 1580.0 1580.0
1421087400.0 1570.0 1570.0
1421088000.0 1560.0 1560.0
1421088600.0 1550.0 1550.0
1421089200.0 1530.0 1530.0
1421089800.0 1510.0 1510.0
1421090400.0 1490.0 1490.0
1421091000.0 1480.0 1480.0
1421091600.0 1470.0 1470.0
1421092200.0 1470.0 1470.0
1421092800.0 1370.0 1370.0
1421093400.0 1330.0 1330.0
1421094000.0 1320.0 1320.0
1421094600.0 1320.0 1320.0
1421095200.0 1310.0 1310.0
1421095800.0 1300.0 NaN
1421096400.0 1270.0 NaN
1421097000.0 260.0 NaN
1421097600.0 270.0 NaN
1421098200.0 280.0 NaN
1421098800.0 280.0 NaN
1421099400.0 290.0 NaN
1421100000.0 310.0 310.0
1421100600.0 320.0 320.0
1421101200.0 320.0 320.0
1421101800.0 330.0 330.0
1421102400.0 340.0 340.0
1421103000.0 340.0 340.0
1421103600.0 330.0 330.0
1421104200.0 320.0 320.0
1421104800.0 1285.0 1285.0
1421105400.0 1290.0 1290.0
1421106000.0 1290.0 1290.0
1421106600.0 1460.0 1460.0
1421107200.0 2165.0 2165.0
1421107800.0 2170.0 2170.0
1421108400.0 2165.0 2165.0
1421109000.0 1950.0 1950.0
1421109600.0 1945.0 1945.0
1421110200.0 1945.0 1945.0
1421110800.0 1980.0 1980.0
1421111400.0 2015.0 2015.0
1421112000.0 1600.0 1600.0
1421112600.0 2190.0 2190.0
1421113200.0 2200.0 2200.0
1421113800.0 2660.0 2660.0
1421114400.0 2860.0 2860.0
1421115000.0 2760.0 2760.0
1421115600.0 2790.0 2790.0
1421116200.0 2810.0 2810.0
1421116800.0 2810.0 2810.0
1421117400.0 2800.0 2800.0
1421118000.0 3090.0 3090.0
1421118600.0 2790.0 2790.0
1421119200.0 2810.0 2810.0
1421119800.0 1860.0 1860.0
1421120400.0 2495.0 2495.0
1421121000.0 2480.0 2480.0
1421121600.0 1730.0 1730.0
1421122200.0 1730.0 1730.0
1421122800.0 3095.0 3095.0
1421123400.0 3095.0 3095.0
1421124000.0 2940.0 2940.0
1421124600.0 2550.0 2550.0
1421125200.0 2090.0 2090.0
1421125800.0 2100.0 2100.0
1421126400.0 2110.0 2110.0
1421127000.0 1960.0 1960.0
1421127600.0 1970.0 1970.0
1421128200.0 1950.0 1950.0
1421128800.0 1940.0 1940.0
1421129400.0 1700.0 1700.0
1421130000.0 1710.0 1710.0
1421130600.0 1860.0 1860.0
1421131200.0 1860.0 1860.0
1421131800.0 1870.0 1870.0
1421132400.0 1870.0 1870.0
1421133000.0 1880.0 1880.0
1421133600.0 1890.0 1890.0
1421134200.0 1910.0 1910.0
1421134800.0 1920.0 1920.0
1421135400.0 1930.0 1930.0
1421136000.0 1920.0 1920.0
1421136600.0 1910.0 1910.0
1421137200.0 1900.0 NaN
1421137800.0 1740.0 NaN
1421138400.0 1740.0 NaN
1421139000.0 1740.0 NaN
1421139600.0 1750.0 NaN
1421140200.0 1790.0 NaN
1421140800.0 1820.0 NaN
1421141400.0 1820.0 NaN
1421142000.0 1820.0 NaN
1421142600.0 1830.0 NaN
1421143200.0 1830.0 NaN
1421143800.0 1840.0 NaN
1421144400.0 1850.0 NaN
1421145000.0 1850.0 NaN
1421145600.0 1850.0 NaN
1421146200.0 1840.0 NaN
1421146800.0 1820.0 1820.0
1421147400.0 1820.0 1820.0
1421148000.0 1820.0 1820.0
1421148600.0 1820.0 NaN
1421149200.0 1820.0 NaN
1421149800.0 1800.0 NaN
1421150400.0 470.0 470.0
1421151000.0 470.0 470.0
1421151600.0 480.0 480.0
1421152200.0 1095.0 1095.0
1421152800.0 540.0 540.0
1421153400.0 560.0 560.0
1421154000.0 1535.0 1535.0
1421154600.0 1460.0 1460.0
1421155200.0 1450.0 1450.0
1421155800.0 1460.0 1460.0
1421156400.0 1450.0 1450.0
1421157000.0 1430.0 1430.0
1421157600.0 1400.0 1400.0
1421158200.0 1380.0 1380.0
1421158800.0 310.0 310.0
1421159400.0 320.0 320.0
1421160000.0 320.0 320.0
1421160600.0 440.0 440.0
1421161200.0 430.0 430.0
1421161800.0 420.0 420.0
1421162400.0 420.0 420.0
1421163000.0 420.0 420.0
1421163600.0 420.0 420.0
1421164200.0 420.0 420.0
1421164800.0 420.0 420.0
1421165400.0 410.0 410.0
1421166000.0 410.0 410.0
1421166600.0 410.0 410.0
1421167200.0 410.0 410.0
1421167800.0 490.0 490.0
1421168400.0 490.0 490.0
1421169000.0 500.0 500.0
1421169600.0 530.0 530.0
1421170200.0 470.0 470.0
1421170800.0 470.0 470.0
1421171400.0 470.0 470.0
1421172000.0 480.0 480.0
1421172600.0 480.0 480.0
1421173200.0 490.0 490.0
1421173800.0 490.0 490.0
1421174400.0 500.0 500.0
1421175000.0 500.0 500.0
1421175600.0 280.0 280.0
1421176200.0 290.0 290.0
1421176800.0 300.0 300.0
1421177400.0 300.0 300.0
1421178000.0 300.0 300.0
1421178600.0 290.0 290.0
1421179200.0 290.0 290.0
1421179800.0 1045.0 1045.0
1421180400.0 1040.0 1040.0
1421181000.0 1030.0 1030.0
1421181600.0 1010.0 1010.0
1421182200.0 990.0 990.0
1421182800.0 970.0 970.0
1421183400.0 970.0 970.0
1421184000.0 970.0 970.0
1421184600.0 970.0 970.0
1421185200.0 970.0 970.0
1421185800.0 960.0 960.0
1421186400.0 960.0 960.0
1421187000.0 310.0 310.0
1421187600.0 320.0 320.0
1421188200.0 320.0 320.0
1421188800.0 655.0 655.0
1421189400.0 970.0 970.0
1421190000.0 950.0 950.0
1421190600.0 950.0 950.0
1421191200.0 940.0 940.0
1421191800.0 940.0 940.0
1421192400.0 940.0 940.0
1421193000.0 940.0 940.0
1421193600.0 950.0 950.0
1421194200.0 990.0 990.0
1421194800.0 1010.0 1010.0
1421195400.0 1985.0 1985.0
1421196000.0 1020.0 1020.0
1421196600.0 1010.0 1010.0
1421197200.0 1000.0 1000.0
1421197800.0 1000.0 1000.0
1421198400.0 1000.0 1000.0
1421199000.0 1000.0 NaN
1421199600.0 2130.0 NaN
1421200200.0 1000.0 NaN
1421200800.0 1775.0 NaN
1421201400.0 1705.0 1705.0
1421202000.0 2620.0 2620.0
1421202600.0 2645.0 2645.0
1421203200.0 2995.0 NaN
1421203800.0 2700.0 NaN
1421204400.0 2680.0 NaN
1421205000.0 2680.0 NaN
1421205600.0 3040.0 NaN
1421206200.0 2815.0 NaN
1421206800.0 2825.0 NaN
1421207400.0 2835.0 NaN
1421208000.0 2280.0 NaN
1421208600.0 2170.0 NaN
1421209200.0 2185.0 NaN
1421209800.0 2765.0 NaN
1421210400.0 2790.0 NaN
1421211000.0 2715.0 2715.0
1421211600.0 2720.0 2720.0
1421212200.0 2080.0 2080.0
1421212800.0 2090.0 2090.0
1421213400.0 2090.0 2090.0
1421214000.0 2090.0 2090.0
1421214600.0 2090.0 2090.0
1421215200.0 2080.0 2080.0
1421215800.0 2080.0 2080.0
1421216400.0 2080.0 2080.0
1421217000.0 1350.0 1350.0
1421217600.0 1390.0 1390.0
1421218200.0 1380.0 1380.0
1421218800.0 1530.0 1530.0
1421219400.0 1600.0 1600.0
1421220000.0 1750.0 1750.0
1421220600.0 260.0 260.0
1421221200.0 420.0 420.0
1421221800.0 400.0 NaN
1421222400.0 390.0 NaN
1421223000.0 560.0 NaN
1421223600.0 380.0 NaN
1421224200.0 380.0 NaN
1421224800.0 390.0 NaN
1421225400.0 1750.0 1750.0
1421226000.0 1750.0 1750.0
1421226600.0 1050.0 1050.0
1421227200.0 2035.0 2035.0
1421227800.0 2020.0 2020.0
1421228400.0 2000.0 2000.0
1421229000.0 1620.0 1620.0
1421229600.0 1610.0 1610.0
1421230200.0 1610.0 1610.0
1421230800.0 1620.0 1620.0
1421231400.0 1640.0 1640.0
1421232000.0 1660.0 1660.0
1421232600.0 1680.0 1680.0
1421233200.0 1680.0 1680.0
1421233800.0 1680.0 1680.0
1421234400.0 1680.0 1680.0
1421235000.0 1660.0 1660.0
1421235600.0 1650.0 1650.0
1421236200.0 1640.0 1640.0
1421236800.0 1670.0 1670.0
1421237400.0 1670.0 1670.0
1421238000.0 1680.0 1680.0
1421238600.0 1700.0 1700.0
1421239200.0 1730.0 1730.0
1421239800.0 1740.0 1740.0
1421240400.0 1740.0 1740.0
1421241000.0 1730.0 1730.0
1421241600.0 1720.0 1720.0
1421242200.0 1720.0 1720.0
1421242800.0 1700.0 1700.0
1421243400.0 1690.0 1690.0
1421244000.0 1130.0 1130.0
1421244600.0 1140.0 1140.0
1421245200.0 1140.0 1140.0
1421245800.0 1625.0 1625.0
1421246400.0 1610.0 1610.0
1421247000.0 1600.0 1600.0
1421247600.0 1590.0 1590.0
1421248200.0 1580.0 1580.0
1421248800.0 1570.0 1570.0
1421249400.0 1560.0 1560.0
1421250000.0 340.0 340.0
1421250600.0 340.0 340.0
1421251200.0 340.0 340.0
1421251800.0 340.0 340.0
1421252400.0 330.0 330.0
1421253000.0 320.0 320.0
1421253600.0 310.0 310.0
1421254200.0 310.0 310.0
1421254800.0 310.0 310.0
1421255400.0 320.0 320.0
1421256000.0 420.0 420.0
1421256600.0 960.0 960.0
1421257200.0 950.0 950.0
1421257800.0 930.0 930.0
1421258400.0 920.0 920.0
1421259000.0 910.0 910.0
1421259600.0 890.0 890.0
1421260200.0 860.0 860.0
1421260800.0 860.0 860.0
1421261400.0 850.0 850.0
1421262000.0 290.0 290.0
1421262600.0 290.0 290.0
1421263200.0 290.0 290.0
1421263800.0 300.0 300.0
1421264400.0 310.0 310.0
1421265000.0 320.0 320.0
1421265600.0 330.0 330.0
1421266200.0 340.0 340.0
1421266800.0 340.0 NaN
1421267400.0 340.0 NaN
1421268000.0 340.0 NaN
1421268600.0 350.0 NaN
1421269200.0 360.0 NaN
1421269800.0 370.0 NaN
1421270400.0 370.0 NaN
1421271000.0 370.0 NaN
1421271600.0 360.0 NaN
1421272200.0 350.0 NaN
1421272800.0 350.0 NaN
1421273400.0 350.0 NaN
1421274000.0 340.0 NaN
1421274600.0 330.0 NaN
1421275200.0 320.0 NaN
1421275800.0 320.0 NaN
1421276400.0 310.0 NaN
1421277000.0 310.0 NaN
1421277600.0 310.0 310.0
1421278200.0 320.0 320.0
1421278800.0 360.0 360.0
1421279400.0 360.0 360.0
1421280000.0 645.0 645.0
1421280600.0 1575.0 1575.0
1421281200.0 1600.0 1600.0
1421281800.0 1740.0 1740.0
1421282400.0 1050.0 1050.0
1421283000.0 1050.0 1050.0
1421283600.0 2405.0 2405.0
1421284200.0 2290.0 2290.0
1421284800.0 2510.0 2510.0
1421285400.0 2525.0 2525.0
1421286000.0 2570.0 2570.0
1421286600.0 1960.0 1960.0
1421287200.0 1960.0 1960.0
1421287800.0 2475.0 2475.0
1421288400.0 2485.0 2485.0
1421289000.0 2210.0 2210.0
1421289600.0 2615.0 2615.0
1421290200.0 2600.0 2600.0
1421290800.0 2600.0 2600.0
1421291400.0 2760.0 2760.0
1421292000.0 2760.0 2760.0
1421292600.0 2700.0 2700.0
1421293200.0 2715.0 2715.0
1421293800.0 2740.0 2740.0
1421294400.0 2775.0 2775.0
1421295000.0 2650.0 2650.0
1421295600.0 2825.0 2825.0
1421296200.0 3215.0 3215.0
1421296800.0 3400.0 3400.0
1421297400.0 3330.0 3330.0
1421298000.0 3310.0 3310.0
1421298600.0 3300.0 3300.0
1421299200.0 3290.0 3290.0
1421299800.0 3280.0 3280.0
1421300400.0 2480.0 2480.0
1421301000.0 2450.0 2450.0
1421301600.0 2180.0 2180.0
1421302200.0 2180.0 2180.0
1421302800.0 2170.0 2170.0
1421303400.0 2180.0 2180.0
1421304000.0 2060.0 2060.0
1421304600.0 2070.0 2070.0
1421305200.0 2200.0 2200.0
1421305800.0 2240.0 2240.0
1421306400.0 2300.0 2300.0
1421307000.0 2310.0 2310.0
1421307600.0 2320.0 2320.0
1421308200.0 2320.0 2320.0
1421308800.0 2310.0 2310.0
1421309400.0 2290.0 2290.0
1421310000.0 2280.0 2280.0
1421310600.0 2210.0 2210.0
1421311200.0 2200.0 2200.0
1421311800.0 2190.0 2190.0
1421312400.0 2180.0 2180.0
1421313000.0 2150.0 2150.0
1421313600.0 2120.0 2120.0
1421314200.0 2090.0 2090.0
1421314800.0 2080.0 2080.0
1421315400.0 2080.0 2080.0
1421316000.0 2090.0 2090.0
1421316600.0 2100.0 2100.0
1421317200.0 2100.0 2100.0
1421317800.0 2080.0 2080.0
1421318400.0 2060.0 2060.0
1421319000.0 2060.0 2060.0
1421319600.0 2060.0 2060.0
1421320200.0 2060.0 2060.0
1421320800.0 2050.0 2050.0
1421321400.0 2010.0 2010.0
1421322000.0 1970.0 1970.0
1421322600.0 1960.0 1960.0
1421323200.0 1960.0 1960.0
1421323800.0 1950.0 1950.0
1421324400.0 1960.0 1960.0
1421325000.0 1970.0 1970.0
1421325600.0 1990.0 1990.0
1421326200.0 1990.0 1990.0
1421326800.0 1980.0 1980.0
1421327400.0 1970.0 1970.0
1421328000.0 1950.0 1950.0
1421328600.0 1940.0 1940.0
1421329200.0 1930.0 1930.0
1421329800.0 1920.0 1920.0
1421330400.0 1910.0 1910.0
1421331000.0 1900.0 1900.0
1421331600.0 1900.0 1900.0
1421332200.0 1560.0 1560.0
1421332800.0 1550.0 1550.0
1421333400.0 1540.0 1540.0
1421334000.0 1530.0 1530.0
1421334600.0 1655.0 1655.0
1421335200.0 1770.0 1770.0
1421335800.0 1750.0 1750.0
1421336400.0 1720.0 1720.0
1421337000.0 1690.0 1690.0
1421337600.0 1680.0 1680.0
1421338200.0 1670.0 1670.0
1421338800.0 1670.0 1670.0
1421339400.0 1670.0 1670.0
1421340000.0 1670.0 1670.0
1421340600.0 1680.0 1680.0
1421341200.0 1690.0 1690.0
1421341800.0 1690.0 1690.0
1421342400.0 1700.0 1700.0
1421343000.0 1700.0 1700.0
1421343600.0 1700.0 1700.0
1421344200.0 1710.0 1710.0
1421344800.0 1720.0 1720.0
1421345400.0 1350.0 1350.0
1421346000.0 1360.0 1360.0
1421346600.0 1360.0 1360.0
1421347200.0 1360.0 1360.0
1421347800.0 1360.0 1360.0
1421348400.0 1370.0 1370.0
1421349000.0 1370.0 1370.0
1421349600.0 1550.0 1550.0
1421350200.0 1565.0 1565.0
1421350800.0 1560.0 1560.0
1421351400.0 1555.0 1555.0
1421352000.0 1785.0 1785.0
1421352600.0 1740.0 1740.0
1421353200.0 1730.0 1730.0
1421353800.0 1740.0 1740.0
1421354400.0 270.0 270.0
1421355000.0 260.0 260.0
1421355600.0 260.0 260.0
1421356200.0 1790.0 1790.0
1421356800.0 260.0 260.0
1421357400.0 270.0 270.0
1421358000.0 280.0 280.0
1421358600.0 290.0 290.0
1421359200.0 300.0 300.0
1421359800.0 1720.0 1720.0
1421360400.0 1720.0 1720.0
1421361000.0 1730.0 1730.0
1421361600.0 1740.0 1740.0
1421362200.0 1790.0 1790.0
1421362800.0 1800.0 1800.0
1421363400.0 1800.0 1800.0
