2015-05-03-11:00:00 1475.0 1475.0
2015-05-03-11:10:00 1490.0 1490.0
2015-05-03-11:20:00 1520.0 1520.0
2015-05-03-11:30:00 1520.0 1520.0
2015-05-03-11:40:00 1520.0 1520.0
2015-05-03-11:50:00 450.0 450.0
2015-05-03-12:00:00 450.0 450.0
2015-05-03-12:10:00 450.0 450.0
2015-05-03-12:20:00 460.0 NaN
2015-05-03-12:30:00 480.0 NaN
2015-05-03-12:40:00 480.0 NaN
2015-05-03-12:50:00 1050.0 NaN
2015-05-03-13:00:00 650.0 NaN
2015-05-03-13:10:00 650.0 NaN
2015-05-03-13:20:00 470.0 NaN
2015-05-03-13:30:00 470.0 NaN
2015-05-03-13:40:00 470.0 NaN
2015-05-03-13:50:00 410.0 410.0
2015-05-03-14:00:00 410.0 410.0
2015-05-03-14:10:00 370.0 370.0
2015-05-03-14:20:00 1180.0 1180.0
2015-05-03-14:30:00 1195.0 1195.0
2015-05-03-14:40:00 1190.0 1190.0
2015-05-03-14:50:00 1180.0 1180.0
2015-05-03-15:00:00 340.0 340.0
2015-05-03-15:10:00 390.0 390.0
2015-05-03-15:20:00 370.0 370.0
2015-05-03-15:30:00 360.0 360.0
2015-05-03-15:40:00 1230.0 1230.0
2015-05-03-15:50:00 1325.0 1325.0
2015-05-03-16:00:00 1455.0 1455.0
2015-05-03-16:10:00 1625.0 1625.0
2015-05-03-16:20:00 2165.0 2165.0
2015-05-03-16:30:00 1420.0 1420.0
2015-05-03-16:40:00 1420.0 1420.0
2015-05-03-16:50:00 1430.0 1430.0
2015-05-03-17:00:00 1430.0 1430.0
2015-05-03-17:10:00 1890.0 1890.0
2015-05-03-17:20:00 1880.0 1880.0
2015-05-03-17:30:00 1890.0 1890.0
2015-05-03-17:40:00 1890.0 1890.0
2015-05-03-17:50:00 1930.0 1930.0
2015-05-03-18:00:00 1960.0 1960.0
2015-05-03-18:10:00 1960.0 1960.0
2015-05-03-18:20:00 1960.0 1960.0
2015-05-03-18:30:00 1960.0 1960.0
2015-05-03-18:40:00 1960.0 1960.0
2015-05-03-18:50:00 2190.0 2190.0
2015-05-03-19:00:00 2180.0 2180.0
2015-05-03-19:10:00 2190.0 2190.0
2015-05-03-19:20:00 2190.0 2190.0
2015-05-03-19:30:00 2640.0 2640.0
2015-05-03-19:40:00 2780.0 2780.0
2015-05-03-19:50:00 2770.0 2770.0
2015-05-03-20:00:00 2735.0 2735.0
2015-05-03-20:10:00 2350.0 2350.0
2015-05-03-20:20:00 2350.0 2350.0
2015-05-03-20:30:00 2350.0 2350.0
2015-05-03-20:40:00 2350.0 2350.0
2015-05-03-20:50:00 2610.0 2610.0
2015-05-03-21:00:00 2610.0 2610.0
2015-05-03-21:10:00 2500.0 2500.0
2015-05-03-21:20:00 2500.0 2500.0
2015-05-03-21:30:00 2995.0 2995.0
2015-05-03-21:40:00 3285.0 3285.0
2015-05-03-21:50:00 3130.0 3130.0
2015-05-03-22:00:00 3130.0 3130.0
2015-05-03-22:10:00 2900.0 2900.0
2015-05-03-22:20:00 2890.0 2890.0
